cod,bandgap_energy_ev,group
4026747,3.40368,train
7205772,3.82104,train
2216273,3.07957,train
2216737,3.20042,train
7111129,4.05699,train
7107197,3.2997,train
1507597,3.32664,train
4069757,1.75747,train
4102294,3.51733,train
2200850,3.65512,train
2203712,2.11492,train
1507440,3.00946,train
7050148,5.12529,train
4075781,3.22705,train
2015262,5.6979,train
2219971,2.61057,train
2209764,3.89614,train
2001127,4.52536,train
2100229,3.297,train
4025810,2.88992,train
4024036,3.25329,train
7051322,2.70737,train
7205013,3.9192,train
2010400,2.72269,train
7150079,2.49322,train
2010899,3.79497,train
7152413,2.37121,train
4023802,3.12982,train
7153625,2.82804,train
4031295,2.9244,train
4077649,1.42384,train
7212175,3.47867,train
4025807,3.0239,train
2240394,2.38917,train
7151142,3.36687,train
4114981,2.41361,train
7153389,1.77005,train
4022300,3.04623,train
2001647,4.24183,train
7206735,2.18354,train
2212941,3.01056,train
4313403,1.42894,train
4027231,2.0505,train
2211378,2.9137,train
1507742,2.98603,train
7215763,2.33939,train
2203306,2.34251,train
7150046,2.528,train
2210625,3.40096,train
4510516,2.92297,train
7207111,2.99686,train
4501605,5.17197,train
2228717,2.47519,train
4061201,2.42203,train
2217607,3.93648,train
4062954,1.7657,train
4027062,3.4271,train
4507994,4.88531,train
7054647,3.23826,train
1514663,2.40781,train
1517408,4.01424,train
2227434,3.76372,train
7219624,4.3759,train
7150329,1.12216,train
2105867,3.1941,train
7000071,3.14412,train
4021891,2.56058,train
2100524,2.96944,train
2214462,2.41981,train
7152788,1.76662,train
4505444,1.8465,train
2017956,1.8245,train
4023450,2.2416,train
2240539,2.99609,train
2212550,3.82113,train
5000182,2.3016,train
4504304,1.99132,train
4118181,3.47675,train
2100148,3.79751,train
4107261,4.42747,train
2217712,3.67236,train
2207968,2.97101,train
4074944,3.6836,train
4110435,2.4121,train
8102221,2.85364,train
2102854,3.9973,train
2231956,3.97214,train
2201115,2.82486,train
1504560,3.05384,train
4501924,2.7654,train
2229600,2.78454,train
4028169,3.67707,train
7118284,4.24439,train
2211057,3.6476,train
4112733,0.49778,train
2212429,4.69258,train
7203669,3.04578,train
2001733,2.57096,train
4075391,1.86205,train
2007009,3.35589,train
2224076,2.02272,train
2105588,3.07674,train
4072033,2.59466,train
1518467,3.46623,train
4026214,1.64834,train
7016058,2.43008,train
1502964,3.15319,train
7215828,3.34328,train
7204881,3.04415,train
2223376,2.59296,train
4061529,2.36463,train
7151619,2.93418,train
2239853,1.67676,train
7116634,1.64473,train
4023099,4.65211,train
2203029,2.01359,train
1514868,3.23445,train
4329570,1.57445,train
1517658,3.41319,train
7052503,1.81794,train
2012144,3.44247,train
7112961,1.7267,train
7153648,2.29589,train
1505410,2.95267,train
2006784,4.53045,train
7201670,3.1944,train
8102688,3.22535,train
4027597,2.57134,train
2001649,3.77536,train
4021468,3.9506,train
4082788,2.52306,train
2103836,2.7554,train
2008098,3.46911,train
4076363,4.59936,train
7215754,3.05485,train
4021642,3.892,train
2227701,3.69432,train
2017254,5.93269,train
4028857,1.10073,train
7106806,3.72358,train
1503930,1.90943,train
2238018,2.0294,train
2011306,2.53351,train
2230283,1.7517,train
7154613,1.78313,train
4107660,3.94034,train
2015894,2.62564,train
7202563,3.52283,train
8101122,3.21058,train
2019679,2.93916,train
2241504,3.2315,train
2003519,4.47565,train
1529236,5.4453,train
8100793,3.33128,train
7207593,3.07617,train
4064198,2.95686,train
4065195,2.86107,train
7150023,2.34119,train
4501615,3.06816,train
4002038,3.94026,train
2217072,1.0896,train
1502353,2.39897,train
7154839,2.51864,train
7103363,5.28438,train
7019025,2.51298,train
2239690,3.36289,train
4020412,2.03545,train
4062245,2.87205,train
7206642,4.88565,train
7110634,5.3406,train
7038634,3.4649,train
1501831,4.68078,train
2219977,1.67841,train
7150668,2.74829,train
2101963,3.14592,train
7214120,1.68095,train
1508140,4.50511,train
2015741,2.47178,train
2103497,6.83023,train
4083021,4.14387,train
4102679,2.96155,train
4025790,3.78885,train
2227980,4.82426,train
2006944,3.62653,train
4027327,2.43326,train
7212769,3.19409,train
4123179,6.00527,train
1506103,2.58591,train
2013323,4.01507,train
4501735,2.81996,train
4510494,4.06367,train
1507570,1.68285,train
7009041,1.59565,train
4061160,2.85756,train
2200670,3.7431,train
4024208,3.82204,train
1506880,2.33089,train
4120263,3.7893,train
2222064,3.62516,train
4021089,3.42884,train
4103473,1.55383,train
1519903,3.83902,train
4505817,2.24689,train
4332587,4.72863,train
4029617,3.40046,train
1520514,3.77779,train
2006514,5.72584,train
4023821,3.01914,train
2230346,3.02304,train
4073329,4.25696,train
2105533,2.97969,train
4315561,2.1644,train
4020174,2.7444,train
2219413,2.9306,train
2009343,3.3184,train
4512117,2.85107,train
7053269,2.30055,train
4077821,2.98207,train
2241596,2.2791,train
1529421,4.36312,train
1503611,2.77799,train
4103909,6.77205,train
4025243,2.2565,train
2208498,3.27981,train
2227318,1.5359,train
2211930,3.80736,train
2019591,1.47022,train
4504977,1.39851,train
2009125,4.29561,train
7153232,2.14677,train
7118331,3.31332,train
2007420,5.0848,train
1506277,4.2601,train
2000528,3.91771,train
1507517,3.58106,train
1512377,3.3606,train
2235620,2.29152,train
1506523,1.20547,train
1507453,2.87245,train
4024247,1.7708,train
4025034,2.47351,train
1506072,4.23184,train
2206506,2.01454,train
7102983,2.43806,train
1507260,2.91702,train
7209815,2.56585,train
1515436,3.29357,train
7151883,2.88804,train
2224644,2.00266,train
7104147,4.82717,train
4023800,3.29284,train
7110886,3.7813,train
4085930,1.63327,train
7153571,3.42671,train
4031906,4.31689,train
2238097,2.96663,train
4023987,1.4592,train
2235910,3.45478,train
4104610,3.09338,train
4116109,2.08399,train
2006749,1.13707,train
4021611,2.27707,train
4111462,2.2244,train
1504920,3.24447,train
1506296,2.15704,train
7154006,3.97079,train
2237869,2.40325,train
4020834,2.0436,train
2228697,3.5903,train
2300004,2.17909,train
7206018,2.35825,train
4026281,1.92159,train
4060920,3.34319,train
4504831,5.20238,train
2208099,4.09422,train
2206181,3.81104,train
7220942,2.77596,train
7219471,2.83061,train
2211201,3.21368,train
7151973,4.97795,train
4085534,1.58469,train
7016852,3.09323,train
7153454,4.068,train
2006085,2.98656,train
1502059,3.45511,train
4062200,2.29219,train
7012825,1.3324,train
7223235,2.9784,train
4066472,2.69921,train
2019325,2.01106,train
4084172,1.97804,train
2228604,3.73284,train
4086070,4.1833,train
2229064,3.33646,train
7202386,3.38214,train
4062632,3.06612,train
2219527,3.47404,train
2205367,3.67581,train
7054715,4.02073,train
4020539,4.02809,train
7115657,2.80343,train
2239637,2.36823,train
2239928,2.66608,train
4080588,1.9007,train
4119730,4.08266,train
4103761,3.05428,train
4027276,3.1659,train
2202147,1.702,train
1528339,4.67282,train
1506490,2.82089,train
1507476,3.68931,train
7153557,2.7067,train
8101726,3.44224,train
1540621,3.21024,train
7151503,2.5635,train
7103100,1.88712,train
2000830,2.27426,train
2207070,3.05532,train
2202031,2.52113,train
4029939,2.72193,train
4079665,1.68563,train
2205629,1.21959,train
2225671,4.18003,train
7024341,1.13618,train
4339987,2.92364,train
4115999,3.60384,train
1507617,4.69889,train
2101202,1.9287,train
7154767,2.16159,train
2016044,2.21452,train
7151059,3.65381,train
7202686,3.06934,train
4027635,2.17793,train
2217795,1.71455,train
2019296,5.45592,train
7151385,1.49532,train
7115909,4.873,train
2208803,2.57452,train
1505463,2.93921,train
1517787,2.75821,train
4060360,2.77052,train
4063770,4.90245,train
2100348,4.36329,train
7212922,2.84494,train
7107085,1.4351,train
2208976,2.56089,train
2203609,2.26878,train
4078614,2.7987,train
4076914,1.97846,train
4504543,3.39593,train
2201049,2.80293,train
1504567,2.29641,train
7218375,3.00217,train
2233903,2.61603,train
1504219,3.44299,train
1508860,3.19949,train
2218498,3.13869,train
4080410,3.1916,train
2017176,3.30505,train
4025134,1.09429,train
1516630,3.25594,train
4028440,2.70487,train
4119978,2.12429,train
7219062,2.91956,train
2201886,4.3478,train
2202546,1.8082,train
1505004,4.2225,train
7205666,2.83168,train
2212771,2.03051,train
2201559,2.21403,train
1517982,2.60735,train
4023763,3.76539,train
2014888,2.51049,train
4020980,4.28861,train
2218515,2.6063,train
2210586,2.79692,train
2009756,3.25917,train
2212288,4.4448,train
7151946,2.89419,train
2205478,4.1194,train
2219096,2.14809,train
2103898,4.3486,train
1504024,2.06451,train
7117935,1.7916,train
2101172,4.35481,train
7117512,2.80962,train
4106471,1.92925,train
2223289,1.52375,train
1504397,3.67024,train
7153456,2.98563,train
4020664,3.60471,train
2105102,5.24008,train
4021307,2.74886,train
7111130,2.53215,train
8101681,3.9181,train
1507302,3.5494,train
4029351,1.80291,train
4313817,4.07084,train
4501308,1.69069,train
1504374,2.95987,train
4029106,2.67843,train
4021040,4.14047,train
7154313,4.31155,train
4022213,3.6301,train
4026612,1.92272,train
7153243,3.24608,train
2206203,4.37588,train
2010302,4.23681,train
2017140,6.32287,train
2241160,2.36262,train
4020341,4.82871,train
2223023,2.71082,train
7208830,3.5117,train
2101905,4.0719,train
2102180,3.88275,train
2010228,3.48784,train
2013765,4.30458,train
2004617,3.68401,train
2227340,3.11563,train
1512068,2.58129,train
4031127,2.0341,train
4500415,1.87753,train
2236738,2.13488,train
4508707,3.11405,train
4031853,1.51764,train
2223530,3.1721,train
4104257,3.19527,train
2006306,3.27315,train
1503636,3.17935,train
2000826,2.63923,train
2232830,1.89338,train
4074811,2.78137,train
2237360,2.04632,train
4119385,4.83462,train
2218128,2.4205,train
1504993,2.87863,train
4081777,4.54622,train
4067685,4.0829,train
2232373,2.85862,train
2226802,3.92196,train
1505524,2.78966,train
1508473,3.43596,train
4030470,4.29877,train
2208231,3.96665,train
2233533,3.21949,train
7151580,2.18776,train
4084507,2.54758,train
4501141,3.53109,train
7153729,3.3459,train
4501918,4.4845,train
4302030,5.05302,train
1518905,1.56464,train
7216305,3.16184,train
7152402,4.11077,train
7219790,2.52147,train
1519438,2.5278,train
4503804,1.98134,train
2203258,3.45794,train
1508743,5.37018,train
2239854,3.66679,train
2239724,0.25608,train
4024074,3.8577,train
2005835,2.89864,train
2233054,1.96366,train
4028579,1.98365,train
2239050,3.1824,train
4026262,4.69191,train
4342845,1.79618,train
7201787,3.31476,train
4067727,3.57413,train
2300572,2.60407,train
4028525,3.14372,train
2008381,3.02231,train
4105367,2.73499,train
2203452,3.04975,train
2226473,2.75938,train
7055098,3.4408,train
2216028,2.40338,train
8102143,0.84191,train
2234442,3.26803,train
1512252,4.66261,train
7112827,5.39606,train
7115863,0.94053,train
2200812,3.62905,train
1518658,4.3655,train
2008339,2.688,train
2003629,2.02594,train
2228413,4.03443,train
2012939,3.097,train
2206377,4.55349,train
2017425,1.31811,train
4022453,1.22432,train
2300573,2.60159,train
4025805,2.97389,train
7226276,2.62649,train
4067296,3.3504,train
7114471,4.56246,train
7108796,2.32263,train
2003692,2.61838,train
1503615,4.78848,train
4022041,3.44343,train
4027538,2.28987,train
2008172,3.49894,train
2012807,2.9754,train
7206440,4.54421,train
7208902,1.68469,train
4025703,2.68391,train
4062025,2.75305,train
4020798,3.68697,train
7151846,3.80247,train
1503756,2.96051,train
2007278,4.03056,train
4020118,2.89209,train
4121655,2.03177,train
7153775,1.13547,train
4511396,3.7542,train
7154493,5.7658,train
2231915,3.7908,train
2010884,1.35726,train
1507838,3.0663,train
4512893,5.24844,train
4031110,3.89092,train
2223372,2.31243,train
8100785,2.43718,train
4027003,2.07329,train
4079348,3.57872,train
1504454,4.75724,train
7152888,1.58567,train
2012002,3.6565,train
2101375,3.96972,train
2206368,3.89296,train
4029044,3.33431,train
7153892,3.08662,train
1506507,2.93934,train
2104410,4.82047,train
2001657,4.40228,train
7111135,1.97918,train
4115757,1.9333,train
2203912,3.24932,train
1507386,3.88738,train
2012758,3.84519,train
2000553,3.35744,train
7152301,3.00174,train
7204424,4.04096,train
2234122,2.91661,train
4028494,4.17251,train
7150669,3.85843,train
2229984,3.75476,train
4021477,5.44134,train
2221586,4.50327,train
1507325,4.57846,train
1520285,3.30859,train
4026916,3.59141,train
2300394,4.1917,train
7153561,2.91828,train
2217312,2.91641,train
4029873,2.11785,train
7153847,4.51152,train
7151587,4.4369,train
4508672,3.6448,train
2101904,4.11103,train
2100713,2.3664,train
4076127,2.10498,train
4123249,3.089,train
1518582,4.1218,train
1512591,3.17954,train
4024017,2.02841,train
4319892,1.84157,train
2226330,2.53568,train
2218796,1.76488,train
8100382,2.96845,train
7220850,2.23435,train
4086219,2.37986,train
4027882,2.50275,train
2102826,2.03708,train
4077677,1.16701,train
2015764,1.68074,train
2203172,4.36908,train
2231560,3.81283,train
7212222,3.46889,train
7050190,1.32274,train
4513756,3.73199,train
2020465,3.48032,train
2201193,2.13121,train
7204616,1.1726,train
4303925,3.60774,train
7209200,3.99,train
2205128,3.22719,train
1516526,4.26872,train
1506940,4.33359,train
2226976,3.04835,train
2001423,3.14487,train
2223224,3.66273,train
4026675,3.22958,train
2211072,3.0616,train
5000009,4.02421,train
1517073,3.47042,train
4020276,2.51616,train
7154784,4.63269,train
7154903,2.38744,train
2226798,2.85034,train
7152397,3.1058,train
7218172,4.63211,train
4116358,5.01,train
2239159,2.87591,train
1532510,1.97032,train
7151857,3.57128,train
1542679,2.52191,train
2104168,3.49251,train
2216447,3.78888,train
4027403,3.49956,train
4023838,4.05977,train
4068647,2.09335,train
7108585,2.52633,train
4508405,3.70852,train
4068607,3.51272,train
7117265,3.90919,train
2235694,3.1313,train
2010277,3.20607,train
1520344,3.75166,train
4082417,1.83426,train
2218869,1.56238,train
2200972,4.34209,train
7152991,1.85334,train
7221736,1.22739,train
2233898,3.86209,train
4508226,4.17092,train
4023111,4.218,train
7213410,3.45001,train
4342493,3.05773,train
1512069,2.36818,train
2104852,4.32612,train
7109551,4.36682,train
2204886,3.2565,train
4100356,3.21247,train
7150715,4.24254,train
1511767,2.8932,train
7202103,3.0143,train
4021193,2.96914,train
7225355,2.26366,train
2011642,3.64063,train
2225586,4.36435,train
2200294,4.67965,train
2235205,3.66256,train
2014033,3.97106,train
1514332,1.74607,train
7150525,5.25166,train
4024175,3.47212,train
4021466,2.58275,train
1508430,0.90672,train
4021488,5.11585,train
7116636,1.65032,train
4025685,4.04079,train
4022615,3.60309,train
4320594,2.39475,train
4020897,4.56992,train
7207934,2.32012,train
4024504,3.38415,train
1505065,1.35427,train
1511802,8.278,train
7150996,3.65424,train
4028431,1.56151,train
7214271,3.39921,train
4501704,4.4382,train
2231875,4.37377,train
2018118,3.28977,train
4027439,1.48412,train
7211113,3.5977,train
2237305,3.58709,train
4028175,2.73008,train
2223859,2.64534,train
7201810,3.46073,train
7100462,1.36049,train
7208071,3.27702,train
4024346,2.31979,train
4027729,1.28721,train
4301580,3.24595,train
4510367,3.97125,train
4021462,5.07387,train
1506785,3.98054,train
4020832,2.38458,train
2223943,1.88562,train
7111706,3.57296,train
2203161,3.15395,train
2105484,3.30938,train
2200184,1.85035,train
1504584,4.0322,train
7150338,4.66951,train
4080409,1.70833,train
1529858,3.6564,train
7200357,4.07893,train
7115352,2.00318,train
1507160,3.73758,train
1529847,2.48956,train
7152395,3.04095,train
7220310,2.74642,train
2213102,2.8465,train
2241302,2.84658,train
2005583,5.31092,train
4022286,3.19402,train
4030449,1.57781,train
2202981,3.27056,train
2009889,4.43606,train
2220142,4.74743,train
4085896,3.51015,train
4025748,3.24362,train
2019590,3.05836,train
4100857,4.07547,train
7022013,1.4746,train
4075962,3.85921,train
4061164,2.5772,train
7038855,1.73209,train
4505326,3.71544,train
4022651,1.83908,train
4084558,1.72116,train
7150994,3.98349,train
4067474,2.03253,train
7204101,3.71944,train
4020692,2.3883,train
7205508,3.3743,train
7110390,3.49147,train
4022949,3.30651,train
2011025,2.18715,train
4505532,3.20001,train
4077149,2.40627,train
1517454,3.34023,train
4022657,4.34,train
7206748,1.56224,train
1520150,3.89075,train
4027168,4.62877,train
2218368,3.86994,train
2205171,4.59151,train
4060844,1.96781,train
2208540,4.38983,train
2233839,2.01093,train
2241067,3.21213,train
2218617,3.32612,train
4028426,3.1381,train
7106579,1.98752,train
4323794,4.07036,train
2209238,5.54968,train
7225380,4.71954,train
4100805,5.00871,train
7151750,3.36889,train
7002354,1.90152,train
7154822,3.33666,train
2230680,2.80028,train
4029222,3.6358,train
2221925,3.49224,train
4077968,2.44763,train
7206702,3.51294,train
1501806,2.99085,train
4062611,1.4792,train
4031751,1.52105,train
4030839,3.55447,train
4511813,1.65114,train
4027300,3.20149,train
4026636,1.98247,train
4061354,1.82668,train
2212075,4.31201,train
2205709,2.78192,train
7153685,1.86344,train
1512590,2.67154,train
2200195,3.44744,train
7150652,2.46666,train
2211679,1.3961,train
7211978,4.19912,train
4312499,1.95749,train
2231235,3.25454,train
4501867,3.7926,train
7005374,6.30974,train
4020211,4.27225,train
7150473,3.35715,train
2218252,3.31447,train
7219101,5.26481,train
2016369,4.12344,train
7152407,4.84,train
4030962,3.21963,train
1519348,3.27582,train
2018627,3.5057,train
7219114,3.61147,train
1100650,3.83615,train
1512081,2.97089,train
4068383,1.90007,train
7053596,3.05849,train
2238059,2.92449,train
7225909,1.3265,train
4072588,1.85886,train
1508279,3.6906,train
7152305,3.23667,train
